## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T19:50:46.965Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2012. Cambridge Bay Water Quality Monitor Deployed 2012-10-02. Ocean Networks Canada Society. https://doi.org/10.34943/d1411630-2b5e-418d-b9ca-7f78af5b26b0. Subset Query: 31177891. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2013. Cambridge Bay Water Quality Monitor Deployed 2013-09-03. Ocean Networks Canada Society. https://doi.org/10.34943/511f07f7-236c-4573-8146-6e6994d10bed. Subset Query: 31177892. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_WaterQualityMonitor_OxygenSaturation_20121006T043000Z_20140916T060000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649287                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113860                         / Latitude North
#LONGITUDE:  -105.060580                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Water Quality Monitor                   / Device Category
#DEVTOT:    2  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2012-10-06T04:15:12.000Z             / Device 1 Deployment Date
#DEVNAME1: "WET Labs Water Quality Monitor 233"  / Device Name of Device 1
#DEVCODE1:  WETLABSWQM233                        / Device Code of Device 1
#DEVID1:    13200                                / Device ID of Device 1
#
#DEPLDATE2: 2013-09-03T02:18:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "WET Labs Water Quality Monitor 196"  / Device Name of Device 2
#DEVCODE2:  WETLABSWQM196                        / Device Code of Device 2
#DEVID2:    9001                                 / Device ID of Device 2
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2012-10-06T04:30:00.000Z             / Data Start Time
#DATETO:    2014-09-16T06:00:00.000Z             / Data End Time
#PERIODTOT: 2                                    / Number of Sample Periods
#PERIODST1: 2010-11-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2012-04-30T00:00:00.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 51495                                / Samples in File
#TOTSMPEXP: 68166                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Oxygen Saturation (%)", "Oxygen Saturation QC Flag", "Oxygen Saturation Count"
## END HEADER
2013-01-24T12:22:30.000Z, NaN, 6, 601
2013-01-24T12:37:30.000Z, 85.154519839, 7, 900
2013-01-24T12:52:30.000Z, 85.171731018, 7, 900
2013-01-24T13:07:30.000Z, 85.172320524, 7, 900
2013-01-24T13:22:30.000Z, NaN, 6, 600
2013-01-24T13:37:30.000Z, 85.15297134, 7, 900
2013-01-24T13:52:30.000Z, 85.17426954, 7, 900
2013-01-24T14:07:30.000Z, 85.143124348, 7, 900
2013-01-24T14:22:30.000Z, NaN, 6, 601
2013-01-24T14:37:30.000Z, 85.166476278, 7, 900
2013-01-24T14:52:30.000Z, 85.160853451, 7, 900
2013-01-24T15:07:30.000Z, 85.167770924, 7, 900
2013-01-24T15:22:30.000Z, NaN, 6, 601
2013-01-24T15:37:30.000Z, 85.176109969, 7, 900
2013-01-24T15:52:30.000Z, 85.179245044, 7, 900
2013-01-24T16:07:30.000Z, 85.165881608, 7, 900
2013-01-24T16:22:30.000Z, NaN, 6, 601
2013-01-24T16:37:30.000Z, 85.121100224, 7, 898
2013-01-24T16:52:30.000Z, 85.132130074, 7, 900
2013-01-24T17:07:30.000Z, 85.122839083, 7, 900
2013-01-24T17:22:30.000Z, NaN, 6, 601
2013-01-24T17:37:30.000Z, 85.126024928, 7, 900
2013-01-24T17:52:30.000Z, 85.112405757, 7, 900
2013-01-24T18:07:30.000Z, 85.165207016, 7, 900
2013-01-24T18:22:30.000Z, NaN, 6, 600
2013-01-24T18:37:30.000Z, 85.159812657, 7, 900
2013-01-24T18:52:30.000Z, 85.149506257, 7, 900
2013-01-24T19:07:30.000Z, 85.154062905, 7, 900
2013-01-24T19:22:30.000Z, NaN, 6, 601
2013-01-24T19:37:30.000Z, 85.139415632, 7, 900
2013-01-24T19:52:30.000Z, 85.142473203, 7, 900
2013-01-24T20:07:30.000Z, 85.138539842, 7, 900
2013-01-24T20:22:30.000Z, NaN, 6, 600
2013-01-24T20:37:30.000Z, 85.087938489, 7, 900
2013-01-24T20:52:30.000Z, 85.098037722, 7, 900
2013-01-24T21:07:30.000Z, 85.10351887, 7, 900
2013-01-24T21:22:30.000Z, NaN, 6, 600
2013-01-24T21:37:30.000Z, 85.106249041, 7, 900
2013-01-24T21:52:30.000Z, 85.147704198, 7, 899
2013-01-24T22:07:30.000Z, 85.122891741, 7, 900
2013-01-24T22:22:30.000Z, NaN, 6, 600
2013-01-24T22:37:30.000Z, 85.110257496, 7, 900
2013-01-24T22:52:30.000Z, 85.119792857, 7, 900
2013-01-24T23:07:30.000Z, 85.098586226, 7, 900
2013-01-24T23:22:30.000Z, NaN, 6, 600
2013-01-24T23:37:30.000Z, 85.13176953, 7, 900
2013-01-24T23:52:30.000Z, 85.144238824, 7, 900
2013-01-25T00:07:30.000Z, 85.155982788, 7, 900
2013-01-25T00:22:30.000Z, NaN, 6, 600
2013-01-25T00:37:30.000Z, 85.15906327, 7, 900
2013-01-25T00:52:30.000Z, 85.185292403, 7, 900
2013-01-25T01:07:30.000Z, 85.176392502, 7, 900
2013-01-25T01:22:30.000Z, NaN, 6, 600
2013-01-25T01:37:30.000Z, 85.176474452, 7, 900
2013-01-25T01:52:30.000Z, 85.199196947, 7, 900
2013-01-25T02:07:30.000Z, 85.183295577, 7, 900
2013-01-25T02:22:30.000Z, NaN, 6, 600
2013-01-25T02:37:30.000Z, 85.148898355, 7, 900
2013-01-25T02:52:30.000Z, 85.163993766, 7, 900
2013-01-25T03:07:30.000Z, 85.198813351, 7, 900
2013-01-25T03:22:30.000Z, NaN, 6, 600
2013-01-25T03:37:30.000Z, 85.147164795, 7, 900
2013-01-25T03:52:30.000Z, 85.196494539, 7, 900
2013-01-25T04:07:30.000Z, 85.205903533, 7, 900
2013-01-25T04:22:30.000Z, NaN, 6, 600
2013-01-25T04:37:30.000Z, 85.197511856, 7, 900
2013-01-25T04:52:30.000Z, 85.183845715, 7, 900
2013-01-25T05:07:30.000Z, 85.20461168, 7, 900
2013-01-25T05:22:30.000Z, NaN, 6, 600
2013-01-25T05:37:30.000Z, 85.172800466, 7, 900
2013-01-25T05:52:30.000Z, 85.179295665, 7, 900
2013-01-25T06:07:30.000Z, 85.177695211, 7, 900
2013-01-25T06:22:30.000Z, NaN, 6, 600
2013-01-25T06:37:30.000Z, 85.168047248, 7, 900
2013-01-25T06:52:30.000Z, 85.168071786, 7, 900
2013-01-25T07:07:30.000Z, 85.174421852, 7, 900
2013-01-25T07:22:30.000Z, NaN, 6, 600
2013-01-25T07:37:30.000Z, 85.152692103, 7, 900
2013-01-25T07:52:30.000Z, 85.144721143, 7, 900
2013-01-25T08:07:30.000Z, 85.165410098, 7, 900
2013-01-25T08:22:30.000Z, NaN, 6, 600
2013-01-25T08:37:30.000Z, 85.121163659, 7, 900
2013-01-25T08:52:30.000Z, 85.092732211, 7, 900
2013-01-25T09:07:30.000Z, 85.128093824, 7, 900
2013-01-25T09:22:30.000Z, NaN, 6, 600
2013-01-25T09:37:30.000Z, 85.086652451, 7, 900
2013-01-25T09:52:30.000Z, 85.08936867, 7, 900
2013-01-25T10:07:30.000Z, 85.111899945, 7, 900
2013-01-25T10:22:30.000Z, NaN, 6, 600
2013-01-25T10:37:30.000Z, 85.084344289, 7, 900
2013-01-25T10:52:30.000Z, 85.104677569, 7, 898
2013-01-25T11:07:30.000Z, 85.081600792, 7, 900
2013-01-25T11:22:30.000Z, NaN, 6, 600
2013-01-25T11:37:30.000Z, 85.079519204, 7, 900
2013-01-25T11:52:30.000Z, 85.064161145, 7, 900
2013-01-25T12:07:30.000Z, 85.079988831, 7, 900
2013-01-25T12:22:30.000Z, NaN, 6, 599
2013-01-25T12:37:30.000Z, 85.00204351, 7, 900
2013-01-25T12:52:30.000Z, 85.082083111, 7, 900
2013-01-25T13:07:30.000Z, 85.055292307, 7, 901
2013-01-25T13:22:30.000Z, NaN, 6, 599
2013-01-25T13:37:30.000Z, 85.016859003, 7, 900
2013-01-25T13:52:30.000Z, 85.055992216, 7, 900
2013-01-25T14:07:30.000Z, 85.080088856, 7, 900
2013-01-25T14:22:30.000Z, NaN, 6, 600
2013-01-25T14:37:30.000Z, 85.084122484, 7, 900
2013-01-25T14:52:30.000Z, 85.144226169, 7, 900
2013-01-25T15:07:30.000Z, 85.135746148, 7, 900
2013-01-25T15:22:30.000Z, NaN, 6, 600
2013-01-25T15:37:30.000Z, 85.145997945, 7, 900
2013-01-25T15:52:30.000Z, 85.135322626, 7, 900
2013-01-25T16:07:30.000Z, 85.179130147, 7, 900
2013-01-25T16:22:30.000Z, NaN, 6, 600
2013-01-25T16:37:30.000Z, 85.128395258, 7, 900
2013-01-25T16:52:30.000Z, 85.146187197, 7, 900
2013-01-25T17:07:30.000Z, 85.13949503, 7, 900
2013-01-25T17:22:30.000Z, NaN, 6, 600
2013-01-25T17:37:30.000Z, 85.11464006, 7, 900
2013-01-25T17:52:30.000Z, 85.136791195, 7, 900
2013-01-25T18:07:30.000Z, 85.127526416, 7, 900
2013-01-25T18:22:30.000Z, NaN, 6, 600
2013-01-25T18:37:30.000Z, 85.148338872, 7, 900
2013-01-25T18:52:30.000Z, 85.098518603, 7, 900
2013-01-25T19:07:30.000Z, 85.102734921, 7, 900
2013-01-25T19:22:30.000Z, NaN, 6, 600
2013-01-25T19:37:30.000Z, 85.110808345, 7, 900
2013-01-25T19:52:30.000Z, 85.132477101, 7, 900
2013-01-25T20:07:30.000Z, 85.11551595, 7, 900
2013-01-25T20:22:30.000Z, NaN, 6, 600
2013-01-25T20:37:30.000Z, 85.105883051, 7, 900
2013-01-25T20:52:30.000Z, 85.103202711, 7, 900
2013-01-25T21:07:30.000Z, 85.064256033, 7, 900
2013-01-25T21:22:30.000Z, NaN, 6, 600
2013-01-25T21:37:30.000Z, 85.088236414, 7, 900
2013-01-25T21:52:30.000Z, 85.055244994, 7, 899
2013-01-25T22:07:30.000Z, 85.090914861, 7, 900
2013-01-25T22:22:30.000Z, NaN, 6, 600
2013-01-25T22:37:30.000Z, 85.067934493, 7, 900
2013-01-25T22:52:30.000Z, 85.064270567, 7, 900
2013-01-25T23:07:30.000Z, 85.079140451, 7, 900
2013-01-25T23:22:30.000Z, NaN, 6, 600
2013-01-25T23:37:30.000Z, 85.109115256, 7, 900
2013-01-25T23:52:30.000Z, 85.120648667, 7, 900
2013-01-26T00:07:30.000Z, 85.113853028, 7, 900
2013-01-26T00:22:30.000Z, NaN, 6, 600
2013-01-26T00:37:30.000Z, 85.103231894, 7, 900
2013-01-26T00:52:30.000Z, 85.089642236, 7, 900
2013-01-26T01:07:30.000Z, 85.08031911, 7, 900
2013-01-26T01:22:30.000Z, NaN, 6, 600
2013-01-26T01:37:30.000Z, 85.082600251, 7, 900
2013-01-26T01:52:30.000Z, 85.081368927, 7, 900
2013-01-26T02:07:30.000Z, 85.050132645, 7, 900
2013-01-26T02:22:30.000Z, NaN, 6, 600
2013-01-26T02:37:30.000Z, 85.099077142, 7, 900
2013-01-26T02:52:30.000Z, 85.084645885, 7, 900
2013-01-26T03:07:30.000Z, 85.091197075, 7, 900
2013-01-26T03:22:30.000Z, NaN, 6, 600
2013-01-26T03:37:30.000Z, 85.089168761, 7, 900
2013-01-26T03:52:30.000Z, 85.047389406, 7, 900
2013-01-26T04:07:30.000Z, 85.071975323, 7, 900
2013-01-26T04:22:30.000Z, NaN, 6, 600
2013-01-26T04:37:30.000Z, 85.078411211, 7, 900
2013-01-26T04:52:30.000Z, 85.086268675, 7, 899
2013-01-26T05:07:30.000Z, 85.088323947, 7, 900
2013-01-26T05:22:30.000Z, NaN, 6, 600
2013-01-26T05:37:30.000Z, 85.095451382, 7, 900
2013-01-26T05:52:30.000Z, 85.081920933, 7, 900
2013-01-26T06:07:30.000Z, 85.073602503, 7, 900
2013-01-26T06:22:30.000Z, NaN, 6, 600
2013-01-26T06:37:30.000Z, 85.052786558, 7, 900
2013-01-26T06:52:30.000Z, 85.042135139, 7, 900
2013-01-26T07:07:30.000Z, 85.057642937, 7, 900
2013-01-26T07:22:30.000Z, NaN, 6, 600
2013-01-26T07:37:30.000Z, 85.019490658, 7, 900
2013-01-26T07:52:30.000Z, 85.03052153, 7, 900
2013-01-26T08:07:30.000Z, 85.027678762, 7, 900
2013-01-26T08:22:30.000Z, NaN, 6, 600
2013-01-26T08:37:30.000Z, 85.016928168, 7, 900
2013-01-26T08:52:30.000Z, 85.021154591, 7, 900
2013-01-26T09:07:30.000Z, 85.027627608, 7, 900
2013-01-26T09:22:30.000Z, NaN, 6, 600
2013-01-26T09:37:30.000Z, 84.981032929, 7, 900
2013-01-26T09:52:30.000Z, 85.034785104, 7, 900
2013-01-26T10:07:30.000Z, 84.991541555, 7, 900
2013-01-26T10:22:30.000Z, NaN, 6, 600
2013-01-26T10:37:30.000Z, 85.018614408, 7, 900
2013-01-26T10:52:30.000Z, 85.049884224, 7, 900
2013-01-26T11:07:30.000Z, 85.035281054, 7, 900
2013-01-26T11:22:30.000Z, NaN, 6, 600
2013-01-26T11:37:30.000Z, 85.030208413, 7, 900
2013-01-26T11:52:30.000Z, 85.037849364, 7, 900
2013-01-26T12:07:30.000Z, 85.044792222, 7, 900
2013-01-26T12:22:30.000Z, NaN, 6, 600
2013-01-26T12:37:30.000Z, 85.038331683, 7, 900
2013-01-26T12:52:30.000Z, 85.03539969, 7, 900
2013-01-26T13:07:30.000Z, 85.027840003, 7, 900
2013-01-26T13:22:30.000Z, NaN, 6, 600
2013-01-26T13:37:30.000Z, 85.029712774, 7, 900
2013-01-26T13:52:30.000Z, 85.024709985, 7, 900
2013-01-26T14:07:30.000Z, 85.030784667, 7, 900
2013-01-26T14:22:30.000Z, NaN, 6, 600
2013-01-26T14:37:30.000Z, 85.046378798, 7, 900
2013-01-26T14:52:30.000Z, 85.063069581, 7, 900
2013-01-26T15:07:30.000Z, 85.049640799, 7, 900
2013-01-26T15:22:30.000Z, NaN, 6, 600
2013-01-26T15:37:30.000Z, 85.06126723, 7, 900
2013-01-26T15:52:30.000Z, 85.085408575, 7, 900
2013-01-26T16:07:30.000Z, 85.07244942, 7, 900
2013-01-26T16:22:30.000Z, NaN, 6, 600
2013-01-26T16:37:30.000Z, 85.061571853, 7, 900
2013-01-26T16:52:30.000Z, 85.102124743, 7, 900
2013-01-26T17:07:30.000Z, 85.096362298, 7, 900
2013-01-26T17:22:30.000Z, NaN, 6, 600
2013-01-26T17:37:30.000Z, 85.086576295, 7, 900
2013-01-26T17:52:30.000Z, 85.113015003, 7, 900
2013-01-26T18:07:30.000Z, 85.110438403, 7, 900
2013-01-26T18:22:30.000Z, NaN, 6, 600
2013-01-26T18:37:30.000Z, 85.100030462, 7, 900
2013-01-26T18:52:30.000Z, 85.112824614, 7, 900
2013-01-26T19:07:30.000Z, 85.124946056, 7, 900
2013-01-26T19:22:30.000Z, NaN, 6, 600
2013-01-26T19:37:30.000Z, 85.109829157, 7, 900
2013-01-26T19:52:30.000Z, 85.130568883, 7, 900
2013-01-26T20:07:30.000Z, 85.128246135, 7, 900
2013-01-26T20:22:30.000Z, NaN, 6, 600
2013-01-26T20:37:30.000Z, 85.09252913, 7, 900
2013-01-26T20:52:30.000Z, 85.064059585, 7, 900
2013-01-26T21:07:30.000Z, 85.085510116, 7, 900
2013-01-26T21:22:30.000Z, NaN, 6, 600
2013-01-26T21:37:30.000Z, 85.067867388, 7, 900
2013-01-26T21:52:30.000Z, 85.096400376, 7, 900
2013-01-26T22:07:30.000Z, 85.103761878, 7, 899
2013-01-26T22:22:30.000Z, NaN, 6, 600
2013-01-26T22:37:30.000Z, 85.105386744, 7, 900
2013-01-26T22:52:30.000Z, 85.112405757, 7, 900
2013-01-26T23:07:30.000Z, 85.102860379, 7, 898
2013-01-26T23:22:30.000Z, NaN, 6, 600
2013-01-26T23:37:30.000Z, 85.094483792, 7, 900
2013-01-26T23:52:30.000Z, 85.106947935, 7, 900
2013-01-27T00:07:30.000Z, 85.062033907, 7, 900
2013-01-27T00:22:30.000Z, NaN, 6, 600
2013-01-27T00:37:30.000Z, 85.070309488, 7, 838
2013-01-27T00:52:30.000Z, 85.065049628, 7, 900
2013-01-27T01:07:30.000Z, 85.098875435, 7, 900
2013-01-27T01:22:30.000Z, NaN, 6, 600
2013-01-27T01:37:30.000Z, 85.080623461, 7, 900
2013-01-27T01:52:30.000Z, 85.080978854, 7, 900
2013-01-27T02:07:30.000Z, 85.066623512, 7, 900
2013-01-27T02:22:30.000Z, NaN, 6, 600
2013-01-27T02:37:30.000Z, 85.098342345, 7, 900
2013-01-27T02:52:30.000Z, 85.092313355, 7, 900
2013-01-27T03:07:30.000Z, 85.0822735, 7, 900
2013-01-27T03:22:30.000Z, NaN, 6, 600
2013-01-27T03:37:30.000Z, 85.066483893, 7, 900
2013-01-27T03:52:30.000Z, 85.052395096, 7, 900
2013-01-27T04:07:30.000Z, 85.095461123, 7, 900
2013-01-27T04:22:30.000Z, NaN, 6, 600
2013-01-27T04:37:30.000Z, 85.058081385, 7, 900
2013-01-27T04:52:30.000Z, 85.026257306, 7, 836
2013-01-27T05:07:30.000Z, 85.016817709, 7, 900
2013-01-27T05:22:30.000Z, NaN, 6, 600
2013-01-27T05:37:30.000Z, 85.049475795, 7, 900
2013-01-27T05:52:30.000Z, 85.039550174, 7, 900
2013-01-27T06:07:30.000Z, 85.052966263, 7, 900
2013-01-27T06:22:30.000Z, NaN, 6, 600
2013-01-27T06:37:30.000Z, 85.068235473, 7, 900
2013-01-27T06:52:30.000Z, 85.069898205, 7, 900
2013-01-27T07:07:30.000Z, 85.060074125, 7, 900
2013-01-27T07:22:30.000Z, NaN, 6, 600
2013-01-27T07:37:30.000Z, 85.056482116, 7, 900
2013-01-27T07:52:30.000Z, 85.029649938, 7, 900
2013-01-27T08:07:30.000Z, 85.030665347, 7, 900
2013-01-27T08:22:30.000Z, NaN, 6, 600
2013-01-27T08:37:30.000Z, 85.071256315, 7, 900
2013-01-27T08:52:30.000Z, 85.066103115, 7, 900
2013-01-27T09:07:30.000Z, 85.074835631, 7, 900
2013-01-27T09:22:30.000Z, NaN, 6, 600
2013-01-27T09:37:30.000Z, 85.065531947, 7, 900
2013-01-27T09:52:30.000Z, 85.075381413, 7, 900
2013-01-27T10:07:30.000Z, 85.076320666, 7, 900
2013-01-27T10:22:30.000Z, NaN, 6, 600
2013-01-27T10:37:30.000Z, 85.042761404, 7, 900
2013-01-27T10:52:30.000Z, 85.059377933, 7, 900
2013-01-27T11:07:30.000Z, 85.066978905, 7, 900
2013-01-27T11:22:30.000Z, NaN, 6, 600
2013-01-27T11:37:30.000Z, 85.038942835, 7, 900
2013-01-27T11:52:30.000Z, 85.046074176, 7, 900
2013-01-27T12:07:30.000Z, 85.029878405, 7, 900
2013-01-27T12:22:30.000Z, NaN, 6, 600
2013-01-27T12:37:30.000Z, 85.005267433, 7, 900
2013-01-27T12:52:30.000Z, 84.98964283, 7, 900
2013-01-27T13:07:30.000Z, 84.989947453, 7, 900
2013-01-27T13:22:30.000Z, NaN, 6, 600
2013-01-27T13:37:30.000Z, 85.000165004, 7, 900
2013-01-27T13:52:30.000Z, 84.997626482, 7, 900
2013-01-27T14:07:30.000Z, 85.005546671, 7, 900
2013-01-27T14:22:30.000Z, NaN, 6, 599
2013-01-27T14:37:30.000Z, 84.996979159, 7, 900
2013-01-27T14:52:30.000Z, 85.015383444, 7, 900
2013-01-27T15:07:30.000Z, 84.987221317, 7, 901
2013-01-27T15:22:30.000Z, NaN, 6, 600
2013-01-27T15:37:30.000Z, 84.997068007, 7, 900
2013-01-27T15:52:30.000Z, 84.960881375, 7, 900
2013-01-27T16:07:30.000Z, 84.986330059, 7, 900
2013-01-27T16:22:30.000Z, NaN, 6, 599
2013-01-27T16:37:30.000Z, 84.980643769, 7, 900
2013-01-27T16:52:30.000Z, 84.975198639, 7, 900
2013-01-27T17:07:30.000Z, 84.985961973, 7, 900
2013-01-27T17:22:30.000Z, NaN, 6, 600
2013-01-27T17:37:30.000Z, 84.94991496, 7, 900
2013-01-27T17:52:30.000Z, 84.971467012, 7, 900
2013-01-27T18:07:30.000Z, 84.97009621, 7, 900
2013-01-27T18:22:30.000Z, NaN, 6, 600
2013-01-27T18:37:30.000Z, 84.972583962, 7, 900
2013-01-27T18:52:30.000Z, 85.022224761, 7, 900
2013-01-27T19:07:30.000Z, 85.00273587, 7, 900
2013-01-27T19:22:30.000Z, NaN, 6, 599
2013-01-27T19:37:30.000Z, 85.049856428, 7, 901
2013-01-27T19:52:30.000Z, 85.059924118, 7, 899
2013-01-27T20:07:30.000Z, 85.044799182, 7, 901
2013-01-27T20:22:30.000Z, NaN, 6, 599
2013-01-27T20:37:30.000Z, 85.009824201, 7, 900
2013-01-27T20:52:30.000Z, 84.997754659, 7, 901
2013-01-27T21:07:30.000Z, 84.990328231, 7, 900
2013-01-27T21:22:30.000Z, NaN, 6, 599
2013-01-27T21:37:30.000Z, 85.012457962, 7, 900
2013-01-27T21:52:30.000Z, 85.0297955, 7, 900
2013-01-27T22:07:30.000Z, 85.005233902, 7, 899
2013-01-27T22:22:30.000Z, NaN, 6, 600
2013-01-27T22:37:30.000Z, 85.039865745, 7, 900
2013-01-27T22:52:30.000Z, 85.043561039, 7, 900
2013-01-27T23:07:30.000Z, 85.013682634, 7, 900
2013-01-27T23:22:30.000Z, NaN, 6, 600
2013-01-27T23:37:30.000Z, 85.043192953, 7, 900
2013-01-27T23:52:30.000Z, 85.040425964, 7, 900
2013-01-28T00:07:30.000Z, 85.031397712, 7, 900
2013-01-28T00:22:30.000Z, NaN, 6, 600
2013-01-28T00:37:30.000Z, 85.017058868, 7, 900
2013-01-28T00:52:30.000Z, 85.025408706, 7, 900
2013-01-28T01:07:30.000Z, 85.029167619, 7, 900
2013-01-28T01:22:30.000Z, NaN, 6, 600
2013-01-28T01:37:30.000Z, 85.013454167, 7, 900
2013-01-28T01:52:30.000Z, 85.02786028, 7, 900
2013-01-28T02:07:30.000Z, 85.018315437, 7, 900
2013-01-28T02:22:30.000Z, NaN, 6, 600
2013-01-28T02:37:30.000Z, 85.023699, 7, 900
2013-01-28T02:52:30.000Z, 84.998654583, 7, 900
2013-01-28T03:07:30.000Z, 84.979120656, 7, 900
2013-01-28T03:22:30.000Z, NaN, 6, 600
2013-01-28T03:37:30.000Z, 85.025279876, 7, 900
2013-01-28T03:52:30.000Z, 85.020373529, 7, 900
2013-01-28T04:07:30.000Z, 85.003277114, 7, 900
2013-01-28T04:22:30.000Z, NaN, 6, 600
2013-01-28T04:37:30.000Z, 84.973258369, 7, 900
2013-01-28T04:52:30.000Z, 84.981811658, 7, 900
2013-01-28T05:07:30.000Z, 84.971055747, 7, 900
2013-01-28T05:22:30.000Z, NaN, 6, 600
2013-01-28T05:37:30.000Z, 84.97409394, 7, 900
2013-01-28T05:52:30.000Z, 84.990313433, 7, 900
2013-01-28T06:07:30.000Z, 84.99110765, 7, 900
2013-01-28T06:22:30.000Z, NaN, 6, 600
2013-01-28T06:37:30.000Z, 84.98822684, 7, 900
2013-01-28T06:52:30.000Z, 84.985582162, 7, 900
2013-01-28T07:07:30.000Z, 85.006313936, 7, 900
2013-01-28T07:22:30.000Z, NaN, 6, 600
2013-01-28T07:37:30.000Z, 85.024280964, 7, 900
2013-01-28T07:52:30.000Z, 85.02270708, 7, 900
2013-01-28T08:07:30.000Z, 84.994196958, 7, 900
2013-01-28T08:22:30.000Z, NaN, 6, 600
2013-01-28T08:37:30.000Z, 84.874779731, 7, 900
2013-01-28T08:52:30.000Z, 84.823164609, 7, 900
2013-01-28T09:07:30.000Z, 84.873632371, 7, 900
2013-01-28T09:22:30.000Z, NaN, 6, 600
2013-01-28T09:37:30.000Z, 84.89472773, 7, 900
2013-01-28T09:52:30.000Z, 84.870081152, 7, 900
2013-01-28T10:07:30.000Z, 84.887983089, 7, 900
2013-01-28T10:22:30.000Z, NaN, 6, 600
2013-01-28T10:37:30.000Z, 84.854419777, 7, 900
2013-01-28T10:52:30.000Z, 84.830969415, 7, 900
2013-01-28T11:07:30.000Z, 84.858238703, 7, 900
2013-01-28T11:22:30.000Z, NaN, 6, 600
2013-01-28T11:37:30.000Z, 84.82133535, 7, 899
2013-01-28T11:52:30.000Z, 84.829090816, 7, 900
2013-01-28T12:07:30.000Z, 84.849941607, 7, 900
2013-01-28T12:22:30.000Z, NaN, 6, 600
2013-01-28T12:37:30.000Z, 84.853777662, 7, 900
2013-01-28T12:52:30.000Z, 84.867432133, 7, 900
2013-01-28T13:07:30.000Z, 84.877474621, 7, 900
2013-01-28T13:22:30.000Z, NaN, 6, 600
2013-01-28T13:37:30.000Z, 84.864585682, 7, 900
2013-01-28T13:52:30.000Z, 84.873578325, 7, 900
2013-01-28T14:07:30.000Z, 84.866979925, 7, 900
2013-01-28T14:22:30.000Z, NaN, 6, 600
2013-01-28T14:37:30.000Z, 84.864629532, 7, 900
2013-01-28T14:52:30.000Z, 84.882648162, 7, 900
2013-01-28T15:07:30.000Z, 84.899103092, 7, 900
2013-01-28T15:22:30.000Z, NaN, 6, 600
2013-01-28T15:37:30.000Z, 84.950444059, 7, 900
2013-01-28T15:52:30.000Z, 84.928801821, 7, 900
2013-01-28T16:07:30.000Z, 84.93035645, 7, 900
2013-01-28T16:22:30.000Z, NaN, 6, 600
2013-01-28T16:37:30.000Z, 84.925275503, 7, 831
2013-01-28T16:52:30.000Z, 84.926180392, 7, 758
2013-01-28T17:07:30.000Z, 84.930025172, 7, 900
2013-01-28T17:22:30.000Z, NaN, 6, 600
2013-01-28T17:37:30.000Z, 84.94778697, 7, 900
2013-01-28T17:52:30.000Z, 84.939344921, 7, 900
2013-01-28T18:07:30.000Z, 84.953274522, 7, 900
2013-01-28T18:22:30.000Z, NaN, 6, 600
2013-01-28T18:37:30.000Z, 84.92462749, 7, 841
2013-01-28T18:52:30.000Z, 84.936815259, 7, 900
2013-01-28T19:07:30.000Z, 84.951340995, 7, 900
